-7.1568,-4.1752,7.2095,2.1418,-3.7541,-6.0006,-5.2957
-6.2995,4.0895,-5.547,0.62498,1.9433,-0.063861,0.44954
-6.8756,-0.8916,0.49872,2.0948,0,-0.51297,-1.1706e-16
-7.635,7.3051,5.5941,1.7043,0.71396,-1.0867,0.5553
-7.0782,-1.1092,5.858,0.22309,-3.8162,3.329,-5.0812
-6.3829,2.4117,5.04,-5.8775,1.6863,-4.2238,-3.602
-6.3207,-1.3478,-1.5357,-1.3642,-0.041181,-0.1877,5.2067
-7.0339,2.8166,-0.87198,0.055534,-2.6674,6.6557,-6.0202
-6.9009,-6.3954,-0.53877,1.9053,3.6438,-5.9089,3.9188
-7.1062,-4.6533,6.7783,1.9698,1.3034,-7.0793,6.6552
-8.5029,4.0337,0.5106,0.33482,0,-9.338,1.1415e-16
-6.6536,4.72,-5.8739,-0.31873,1.5061,5.2391,-3.2916
-13.414,-2.1818,2.718,0.18853,0,-1.1624,-2.9883e-16
-6.7692,5.4404,-5.2757,0.10836,-4.6139,2.7111,0.088421
-6.2,0.80235,-0.86857,-0.72887,-1.6973,1.201,1.75
-7.1558,-1.3919,1.2322,-0.46449,0,-1.4519,-1.0788e-17
-10.439,3.4072,-1.4037,-0.53893,-1.7726e-17,-2.0821,0
-6.0787,-1.0958,2.7875,2.7465,1.3335,-2.6118,-1.706
-7.4119,-0.62553,-3.374,0.25651,-4.4586,0.21092,4.599
-6.6472,-0.90879,2.0948,0.79067,3.7948,-1.9449,1.6736
-18.618,-2.9151,3.1011,-0.37896,0,0.25209,1.4878e-18
-9.807,1.0873,-2.1932,-5.0133,0,0.74129,1.5104e-16
-8.0467,4.067,-3.1254,-3.019,0.5818,4.2794,-5.003
-12.779,-1.096,3.5322,-0.37956,0,-8.624,3.8478e-16
-7.1891,5.7138,-7.1583,0.60385,0.47044,4.537,-4.0927
-7.3769,0.71833,-4.125,4.0981,-5.9126,2.4819,-0.51341
-8.1005,-0.78492,2.1531,-1.7119,0,-2.5223,1.3878e-16
-6.8496,3.2391,-3.6776,2.1465,5.3443,1.6429,-0.49418
-6.4359,-0.94596,0.55545,-0.53698,-3.6076,-0.54926,0.53281
-7.0979,-5.1936,-1.9082,-0.29732,-0.44826,0.36078,-0.71389
-7.8927,-6.4363,7.5254,1.7563,-0.18095,-6.1043,4.1643
-11.743,0.91587,4.4381,1.7918,-4.1232e-18,-1.498,0
-7.8657,-1.522,-1.6193,2.5833,5.774e-16,1.404,0
-7.0991,-1.2427,5.7216,3.8147,-4.3188,-6.6938,4.4654
-6.5569,-1.4065,-6.0375,3.597,1.5919,4.4001,-1.0961
-6.2477,-5.3328,-2.9429,-0.40911,-1.0246,5.9084,-5.7121
-6.6572,-0.39088,5.729,-5.8852,0.50267,-5.005,1.9933
-7.5298,5.0521,-1.9033,2.879,2.5797,-1.6274,6.856
-6.5861,3.1163,-4.0013,-4.446,-1.9251,0.32993,5.5412
-7.9223,5.6044,0.1167,-0.68745,2.7657,4.5838,-7.8601
-6.9086,6.0609,-6.9642,0.14353,-0.49323,0.26034,-0.95873
-7.6097,3.9228,-3.0779,5.2634,-0.48621,-3.5002,5.0604
-6.811,3.4998,-3.6864,1.2333,4.6055,0.97338,-4.9124
-6.8372,-0.47025,-5.9492,-1.9815,1.3151e-09,6.6359,0
-7.121,3.6107,-5.6981,-2.1827,-2.9247,6.4509,4.6828
-8.8807,3.3412,-5.1001,-1.0444,0,3.8355,8.2788e-17
-10.844,3.5518,-4.5981,-1.6105,0,6.5501,-4.381e-17
-6.3444,0.10757,3.4866,-1.7057,0.97614,-1.5306,1.2025
-6.6023,5.5435,-5.3862,1.7687,-2.686,0.3267,1.2353
-7.3426,4.0775,-4.6708,1.9961,4.2764,3.1843,3.6033
-6.8109,-4.2019,6.4718,0.1005,-1.2472,-2.1156,3.1917
-6.9743,3.7409,-4.2023,0.59906,-2.8335,-1.2513,3.2961
-6.6447,-2.7124,1.2998,1.0448,1.0752,-1.976,2.8874
-6.5506,1.9263,0.52877,-1.6851,-0.9762,1.2094,3.4906
-6.262,-5.2604,-2.4651,2.6997,2.275,-3.8075,2.3324
-7.212,4.9416,-7.2744,6.9807,2.1318,6.3936,-1.8757
-13.554,0.3072,-4.5832,2.1172,0,-4.1362,-6.7836e-17
-11.134,0.54942,-0.88875,-1.1888,6.9806e-17,0.1928,0
-8.3653,2.6033,0.45734,0.7515,0,-0.11296,5.4113e-17
-8.4556,1.4054,5.7473,4.1171,3.0386,4.3617,-2.4079
-6.9592,2.8054,-6.4186,-4.1548,-3.737,6.4191,0.92788
-6.2626,-3.7388,6.3248,0.79006,-2.6864,-5.9146,4.7249
-10.253,3.395,-3.5446,3.7668,0,0.48692,-1.7114e-17
-8.526,1.4982,0.78965,1.5803,4.0324,-0.11042,-6.3463
-6.6388,-3.5251,6.1205,-0.015136,-4.6055,-4.2297,5.0984
-6.3262,1.6171,-0.20035,-3.9309,-1.1235,4.6701,-2.5525
-6.263,-4.6097,6.1562,2.1258,5.6568,-6.1532,1.8648
-7.0587,1.7676,-4.4159,-2.9201,5.0862,4.7022,3.061
-6.9472,-1.1758,2.1831,2.3503,-0.10114,-1.9185,-2.4869
-6.4043,2.7063,-2.7932,0.63745,-0.20171,5.3978,-1.3718
-10.545,-0.74978,0.36229,-0.15907,0,-0.31604,-2.2243e-16
-6.8747,1.2657,1.6658,-1.6473,1.3467,-1.3221,4.2106
-6.9158,3.6207,4.1024,-0.9222,1.7175,-5.7479,-5.2618
-7.1148,1.7023,6.36,3.2029,1.1929,-6.0504,5.1184
-6.7941,1.3808,1.1248,3.2975,-5.393,1.3082,-1.7995
-7.1793,-4.5449,6.5927,2.3786,3.0312,-6.6928,5.8893
-7.3233,-1.1338,2.0052,-0.54899,-1.2707e-17,-1.266,0
-8.651,-7.6469,-2.8428,-1.6807,-2.064,1.8984,-5.1227
-6.4668,-2.4538,-4.8771,0.097899,-3.2905,-2.2885,3.826
-6.9769,0.4958,-2.6948,0.6688,5.3425,3.3042,2.2834
-6.4995,-0.81322,0.83973,-4.2799,0.75911,2.4152,-2.314
-6.4221,0.62238,-4.3519,3.5119,-2.4066,-3.0728,4.3036
-6.983,-2.3776,6.3192,-0.71303,-3.1002,-0.96531,-4.8549
-6.6207,4.684,-6.112,-1.8115,0.78736,2.2255,-0.40562
-10.181,1.4334,-0.54541,1.8172,-1.2666e-16,0.85157,0
-7.1635,-0.58776,1.5831,-3.3699,0,-0.86221,1.6668e-16
-6.2146,-1.9663,-1.9053,0.98298,-1.6922,-5.0044,0.53104
-6.7356,-2.3734,0.52166,0.12787,-1.4239e-16,3.9363,0
-6.6351,5.02,-6.3824,-1.0162,0.18417,6.0539,-5.7025
-10.856,0.56888,1.0116,0.77246,6.1079e-17,-0.66398,0
-6.0302,2.3515,2.1961,-0.092845,3.13,-2.3968,-5.2398
-6.6004,3.4507,-3.6547,1.98,-3.0273,-0.64917,3.7733
-37.725,0.91279,7.6737,1.312e-14,0.62677,-4.3636e-15,0
-6.5976,0.13361,2.3746,2.59,-4.9569,-2.303,0.82755
-6.449,-1.8769,-4.4858,-3.6535,-1.4162,4.1659,-2.2902
-6.7308,-3.566,6.6627,3.2676,1.1499,-6.3656,2.0476
-6.7455,2.8965,-5.3005,1.2972,2.8196,5.5469,-5.848
-6.5086,-4.6848,6.538,-0.28005,0.87598,-4.9663,2.5967
-6.5901,0.85464,-1.7291,-2.1525,3.175,3.319,-3.6583
-7.0925,-0.75448,0.45492,-1.0867,0,-0.11905,-2.6805e-17
-6.7615,0.77271,-1.1269,3.3123,1.3846,0.26592,-1.2717
-7.3185,-4.8536,7.2285,-3.3724,-1.8523,-4.1313,-6.7198
-7.5202,-0.33127,1.0606,1.1413,-4.3444,-2.7545,-0.1592
-6.7153,0.58719,-2.3736,3.2183,-3.5097,-0.2191,7.1349
-7.2235,5.243,-2.2343,2.1635,2.1406,-0.49977,-3.0868
-6.1307,2.0472,4.7495,1.412,-1.7159,-3.6746,3.0536
-6.9501,-3.2247,6.396,2.201,4.6147,-5.6444,1.0112
-7.087,-5.549,6.54,1.7567,-0.65229,-5.5976,-0.93361
-11.385,6.4164,-6.632,2.9912,0,6.0863,5.1514e-17
-6.7621,5.1999,2.9961,-1.4087,-4.896,0.51599,-1.2039
-6.6241,-3.2716,4.5319,3.1844,3.7471,-1.3254,-2.1779
-6.8586,1.6009,-3.1087,-3.9067,-0.42744,6.6856,-4.4404
-6.8067,2.6174,-2.1426,3.6134,-0.59549,0.81285,-2.7006
-6.8673,0.2541,-5.5329,-1.4336,-2.7119,0.41332,0.79614
-6.5799,3.2222,-5.4379,-3.2632,3.0341,5.8837,4.4085
-6.6032,-4.516,6.5601,-2.0501,0.43297,-0.032309,-5.0485
-8.3973,-3.4489,3.4962,-5.1538,-4.303,-2.8383,-6.6591
-6.9455,-5.9425,5.9346,0.92789,-1.0154,-6.5312,3.3271
-6.9088,-3.9865,-2.0755,-2.626,-4.3887,5.9154,5.6686
-12.701,3.449,-4.1436,0.97484,1.2634e-16,1.5709,0
-7.2314,-0.89129,-3.4255,-2.2642,-1.1961e-17,1.9735,0
-7.251,-2.7737,-7.1277,-3.6338,-3.3209,5.8191,-2.9374
-6.4681,-4.4928,-4.6564,-0.70943,2.4391,5.6673,-5.96
-6.9484,5.8908,-6.5828,3.3996,0.60062,5.7364,-1.7444
-8.5523,4.8646,5.5391,-0.86107,2.7211e-16,-4.9359,0
-7.642,-2.0578,3.9814,-2.9753,-1.3194,-4.7122,5.342
-7.2531,3.1696,1.2913,-2.4539,3.1571,5.4982,-6.6563
-11.546,-0.014614,-1.0469,-0.31657,-3.7571e-16,-0.30935,0
-7.4826,-6.4672,6.4548,-3.1425,1.0417,-1.0413,-0.28114
-6.6012,3.1806,-2.7859,-5.2668,-1.1366,5.7838,-1.1117
-7.1196,6.6449,3.559,-3.1307,-1.2627,-0.55587,-2.9883
-6.5154,1.2017,-5.6118,-2.8726,-3.0841,5.7342,2.237
-6.8361,6.3318,-6.9866,-0.82785,-0.73186,0.55567,-0.26639
-13.21,0.39591,1.2577,0.2601,5.4049e-17,-1.7502,0
-6.7504,-0.55205,-4.4898,5.4891,1.1553,-4.8391,4.712
-6.9212,-0.79798,-5.0773,0.569,0.77391,2.9426,-1.9129
-7.4327,2.1633,-1.0069,-0.2031,0,0.22061,-1.6034e-16
-7.2318,-4.2304,3.334,-1.7825,-2.5663,0.66607,-5.9471
-7.2193,-0.1651,-3.7228,0.44524,-3.0914,-4.18,4.5971
-9.8252,0.018142,-3.6907,-4.8492,0,-1.2701,1.8864e-16
-6.9335,4.0696,-5.7533,-1.5189,2.2695,5.2545,-3.6707
-7.0808,4.0912,-0.31484,1.6611,3.0777,0.10787,-0.45251
-6.5506,3.2926,4.3342,4.667,3.3179,-0.50199,-2.0087
-10.802,-0.17096,0.0017748,-0.15976,0,-0.4355,8.5294e-17
-6.9392,-3.1862,-0.58598,3.4039,4.8697,-5.0663,4.8013
-6.1884,2.5015,-4.3234,4.2915,3.3964,0.6093,-1.3236
-7.4486,-1.2668,-3.1393,1.0214,1.4304e-16,2.6927,0
-24.141,-1.8738,2.9814,-0.81543,-2.1054e-17,0.76237,0
-6.4545,-1.3784,1.6784,-3.4509,-4.2061,-1.3777,5.0057
-6.6885,3.4739,1.2594,3.1199,1.8452,-1.0981,1.9896
-6.7026,-2.4768,-2.7503,5.0878,0.92213,-1.9927,5.3984
-7.522,12.993,-2.4611,3.1092,-8.5561e-17,0.073954,0
-7.3171,3.8771,-7.2262,-1.2436,-1.3067,6.2873,-3.1975
-7.0237,3.3482,-6.1459,-0.83087,-1.4756,6.3836,-3.9362
-7.203,5.3033,-7,-3.0497,-0.82104,7.0184,-4.6307
-14.18,2.343,4.43,0.42453,0,-5.3172,2.4848e-16
-7.1209,0.71074,-11.993,-8.0814,0,2.3957,-7.3975e-17
-7.0673,2.1506,-1.615,-1.652,1.874,4.2519,-5.8585
-7.4221,0.8368,1.8892,-0.8854,0.49256,-1.8417,2.3663
-8.4348,-0.12815,1.0259,0.81717,1.3237e-16,-0.70136,0
-6.9915,-3.2564,6.5403,3.786,2.1771,-6.4162,6.0308
-7.6096,-3.5469,-3.0241,-4.4655,-1.6974,2.5896,1.6396
-7.5567,0.27839,0.41929,3.734,-3.7486,-1.6114,0.47461
-6.6789,4.9619,3.6029,3.8171,-0.049569,-5.1806,6.0636
-8.097,3.0866,-1.5441,0.4167,0,1.0396,-1.1815e-16
-10.488,0.22231,0.31724,0.80617,0,-0.44953,-1.4728e-18
-6.1089,-3.7802,6.0966,3.7805,3.2889,-6.2362,4.12
-6.6973,2.5891,-5.7594,2.2534,1.3939,4.7463,-0.5236
-6.7441,-1.8073,3.3636,3.2439,-1.3272,-5.4016,6.0445
-10.543,-1.6993,3.1183,0.44391,6.0441e-17,-1.1216,0
-9.3907,-2.0488,-0.38901,0.99599,0,-0.029578,5.5794e-17
-15.946,0.52222,-2.3993,-1.89,0,0.45701,-1.9332e-16
-6.78,-1.7468,-0.35159,-3.4373,0.081666,1.4752,-5.9013
-6.3406,-0.86544,-1.6167,-2.6939,-3.4195,2.4568,-5.745
-6.4213,-1.181,-1.5144,3.1884,0.34583,2.3598,-3.5742
-7.8322,6.0842,-7.3107,-0.92226,3.2154,6.2092,-4.6634
-6.4779,1.3301,-5.6156,-0.041443,-2.6152,4.6748,-4.3691
-6.6393,3.6354,2.3684,-3.7772,-0.79182,4.3196,-2.9395
-9.3184,2.1281,-7.3726,-1.7917,2.4704e-16,5.8619,0
-6.5026,-2.0592,5.8308,-0.44727,3.4972,1.4092,-5.585
-7.1428,4.5229,-5.7381,3.1153,-1.074,1.052,-1.9439
-6.7882,1.5339,0.073007,-0.96378,3.9759,4.0126,-1.7827
-6.7041,2.6738,-0.12179,-3.6077,-4.6267,2.4443,-5.2261
-13.82,-0.50545,3.0148,-4.0512,0,-1.5857,-6.2523e-17
-6.2369,0.28179,3.8041,3.2149,2.1321,-3.7,-1.8822
-7.4153,1.3271,-1.1348,5.9559,2.0049,-2.252,0.76802
-7.2996,2.7146,4.717,1.8761,1.0013e-16,-1.8549,0
-6.8,0.78338,0.66503,-2.8423,4.8939,-0.47222,-2.0244
-6.5323,-2.7565,0.43716,3.5149,2.2839,-1.7219,-0.3725
-6.0767,4.3592,3.5444,4.6409,-1.2921,3.2644,-2.3328
-8.3062,1.043,-4.155,2.132,0,4.8375,-5.2683e-17
-6.8227,-4.6032,4.8545,-1.9528,-2.5533,0.69604,0.28159
-7.0916,2.3282,-0.21306,4.4021,1.7752,-4.8913,-0.70088
-6.7038,3.1427,-2.6782,-0.10034,-4.9031,2.0777,5.1429
-6.9217,-4.1016,6.1812,-3.1385,-5.0809,-2.7596,-3.286
-6.5431,3.8172,-1.8509,4.2385,4.334,-6.2839,5.0408
-8.5627,0.77025,-3.7866,0.37436,0,5.7429,-1.8187e-16
-19.925,-0.7923,-0.12688,1.6538,-1.2394e-16,1.1816,0
-8.9091,-2.0654,-0.095804,0.92472,0,-1.7094,-1.6854e-16
-9.9412,-0.12246,0.43719,-2.0664,0,-0.27741,1.5309e-16
-21.604,4.5387,3.4334,0.7438,0,-2.311,-4.8351e-17
-7.0443,-0.36436,0.91943,1.8726,-0.6759,-1.0835,2.5169
-8.3052,-0.81304,1.2775,0.42038,0,-1.6599,1.7334e-16
-6.2799,-3.7149,3.7563,3.5092,0.31218,-3.9962,3.7804
-6.3203,1.3396,2.0315,-3.5502,2.4766,-0.010959,-5.0067
-6.6695,0.86395,-1.2879,-1.9724,-3.2525,-0.40954,0.34504
-6.666,-6.9811,-1.147,2.968,-2.3829e-16,2.056,0
-6.8204,2.8705,-3.9969,2.459,1.2261,4.5522,-5.1731
-7.0302,-0.55798,5.5066,0.54672,-5.0707,-5.2473,4.3912
-6.4616,-3.5598,1.5708,-1.0623,-3.3717,-4.0797,5.8073
-6.812,-4.9472,5.6304,-2.0252,3.8437,-0.78694,-4.6682
-6.9098,-2.4987,0.5224,3.8998,4.2496,-6.2452,5.1821
-10.055,-3.2517,3.9989,-3.3287,-1.36e-16,1.754,0
-6.5826,2.864,-6.1,-0.81847,-0.90892,4.9055,-5.036
-6.9681,0.6783,0.49303,-3.4025,-0.97067,3.0834,-2.4317
-6.6041,-2.0913,4.9156,3.1063,-0.18769,-5.1818,-3.2261
-6.5759,2.3316,-2.4552,-1.7108,-4.1084,2.1607,5.2159
-7.1041,-1.2751,4.1559,-3.1857,-2.0478,-2.8195,-0.80777
-6.8222,-1.8569,4.0268,5.4187,-3.527,-1.378,3.1666
-7.5339,-0.91659,1.0699,3.2044,5.0274,-1.2375,-0.69177
-24.565,1.2759,-3.0423,0.12113,-5.3062e-17,0.21056,0
-6.8286,3.2899,-2.8566,-2.0617,4.167,-0.7224,3.2822
-6.4664,-1.9897,-1.8592,-2.6981,-0.58991,0.83523,-0.49721
-6.7018,-4.1951,1.5813,-2.1102,-4.1627,-4.3785,5.4233
-6.8377,-4.8541,-4.5767,-2.0009,-0.45113,-3.2261,3.0866
-6.7426,-4.6251,6.2478,-2.3201,5.1012,-6.4948,2.4326
-6.212,-4.2821,5.6316,-5.1053,1.8042,4.7045,-5.0273
-6.6832,1.5664,6.0387,-1.6428,1.0873,-1.2661,0.32976
-7.4124,0.75678,6.2451,-0.30739,2.8868,-3.2173,1.4126
-6.6267,3.3856,0.12537,0.601,1.8057,3.7613,-4.193
-7.9879,-2.2153,0.39202,-0.13556,0,0.3233,-4.1585e-16
-6.7482,2.9901,6.239,-0.37282,1.8723,-0.47279,-2.1414
-8.1618,-1.3066,0.66417,-0.53901,1.3513e-17,-0.60273,0
-6.2543,4.4591,-3.1488,2.2478,-1.2179,2.8091,-2.435
-6.9622,-5.2656,6.736,1.6296,1.0764,-6.5501,-1.4223
-6.7469,3.7881,-1.3834,3.0453,-0.31226,2.0116,-1.033
-49.733,3.57,-3.9009,-0.087541,-1.2771e-16,3.738,0
-6.3605,2.5909,-0.075505,2.5222,3.5572,2.0358,-2.5237
-7.028,2.281,-5.9318,0.98872,3.9858,5.7456,-0.16882
-7.1276,-5.4195,6.6828,1.8733,1.9141,-6.9153,-4.9689
-6.5404,-1.0619,4.0215,-0.69956,-1.5829,-2.4071,-1.1383
-8.3306,-1.2131,1.1907,1.565,6.2895,-1.777,7.8883
-6.6872,-2.2284,4.7594,0,3.468,-7.2274e-07,6.7101e-07
-7.184,-2.5473,6.5215,4.1615,1.2815,-6.5269,4.7778
-7.2131,2.528,-4.405,-2.1272,-2.7988,0.63922,-4.8226
-6.9885,2.4454,-5.7111,-0.96031,3.6164,5.9493,-3.2975
-6.7089,2.9892,4.6012,-2.7859,-0.52579,1.1985,-1.6884
-6.3222,-6.5203,5.2107,0,0.60385,-2.2488e-07,1.5943e-07
-7.2561,-2.858,-2.0329,-1.5793,1.4044e-16,4.6655,0
-7.0232,0.79464,-5.9977,-2.1558,3.3411,5.1747,6.3787
-7.1933,2.6308,-3.2092,1.8521,0,-0.23693,4.5606e-17
-6.3147,-4.3535,-3.9626,-1.0671,-3.1023,4.5646,0.15691
-7.1284,-1.4943,6.6476,1.7426,5.69,-7.0514,5.7773
-6.0628,-0.25478,-0.95637,-0.95675,1.9311,0.88375,1.7569
-40.89,-0.82365,-0.60797,1.5347,6.1346e-16,2.8975,0
-6.9213,2.3874,-0.167,-1.4919,0.77536,-2.6289,1.7291
-6.5629,5.6016,1.264,-1.3897,0.41198,4.7313,-4.4332
-6.8556,0.77882,-0.93542,1.1563,1.1288e-17,1.005,0
-7.7545,-3.1677,6.2678,-4.2544,0,-3.6454,-1.4346e-17
-8.3339,-2.8198,-1.1485,-0.75624,5.7028,4.4429,-7.3153
-13.073,-1.8532,-5.7627,3.1523,0,1.0549,-5.3204e-17
-7.238,2.8464,-5.1306,4.0553,0.73841,1.89,6.8835
-7.2537,-1.7497,-1.3849,1.5256,0,-0.83068,-4.3155e-16
-7.5587,-8.4615,8.2954,0.77569,0.37026,-0.78528,0.6452
-6.9446,3.2246,-5.9943,-2.6079,-4.7703,6.2022,2.3083
-9.4471,0.80131,1.9412,2.05,0,1.5946,-1.6388e-17
-6.7151,4.0174,4.4177,4.0605,3.514,-5.6922,-3.0704
-7.0116,3.2732,-4.6509,-3.1158,-4.0737,2.6549,-1.1595
-6.5552,3.1247,-3.9194,-0.1413,3.1958,3.4427,-0.032528
-7.3399,-4.2619,7.2422,-2.4337,0.67251,-3.0028,-1.1743
-7.4395,-1.5498,2.13,-0.96066,0,0.66322,1.247e-16
-6.6823,-0.91071,1.3111,0.34558,-2.2626,-1.2556,-1.3636
-6.8508,1.3785,2.4782,1.3057,0.14086,-0.75263,-5.26
-7.1946,3.8459,-6.3343,3.2412,-1.2335,6.4497,1.7093
-7.7548,-0.90803,-4.1227,-1.833,-2.988e-17,Inf,0
-6.9411,1.6168,-5.0493,-2.4028,-4.1206,4.7376,6.3188
-7.804,-0.56113,-7.8714,1.1377,4.0379e-16,1.7715,0
-7.357,1.4914,-3.2826,0.10316,4.8508,4.0363,2.0927
-6.4187,-2.2054,5.4964,2.5775,-2.7904,-5.1507,6.2161
-6.9825,-5.6005,4.9294,-0.98803,-2.599,0.19119,1.1256
-6.7807,-1.2878,-2.195,-0.4249,-4.9898,-2.36,2.2475
-6.7405,-3.1697,5.0444,-2.8814,2.0505,0.13845,-3.707
-7.2831,-3.9106,6.9074,0.62734,2.2337,-6.8489,5.2278
-6.8023,-5.0873,-5.721,-0.2957,1.5246,1.3896,-1.659
-7.2407,-1.3848,3.0211,2.7272,-2.4249,-2.5256,-2.9133
-8.9312,2.2599,-1.866,-0.34151,-7.6962e-17,-3.3245,0
-10.336,-0.079094,-3.1825,-0.42159,0,2.4784,-2.2111e-17
-6.4519,-0.48517,0.98836,3.0645,-0.48765,-4.3442,4.1982
-6.9203,-3.1096,-4.802,5.3437,-0.086576,-4.3616,1.4376
-7.6905,1.8964,-2.0092,0.61273,-6.9588e-17,-0.22839,0
-8.3602,0.46539,-3.8568,-2.0303,0,2.1308,-8.0576e-17
-8.2989,-2.2086,-5.3557,-1.1296,0,0.2723,2.1781e-16
-7.4757,2.5128,4.9021,-5.5918,-1.759,-3.7823,3.0408
-7.8129,-0.17719,-0.81953,1.3586,0,-3.0849,1.6509e-16
-7.9392,-2.4266,1.9571,-0.99524,0,-2.8807,1.4927e-17
-7.4967,-1.6241,3.4326,-1.0188,0,-1.6342,-3.6469e-16
-15.31,3.1515,-6.234,2.778,0,3.1295,-2.475e-16
-8.7096,-3.4232,2.3894,1.5665,-2.3803e-16,-4.0111,0
-7.3472,-6.5743,7.7314,-2.739,0.18094,-7.3706,6.4039
-7.0456,4.9247,-3.4808,4.0646,3.1481,-4.5669,5.2518
-7.6395,-6.4916,7.4405,1.7417,1.03,-7.3763,-4.5524
-6.7965,-5.8549,-1.3462,-0.0089472,3.6789,-0.92812,-0.72945
-7.1165,-5.3024,6.8858,-4.7025,0.65952,-2.0637,-5.1082
-6.5473,4.5607,-5.2188,-1.4226,1.7587,6.4851,-2.7457
-7.1427,-2.7415,6.8562,1.299,2.4814,-5.8224,5.2069
-7.7516,-4.3531,2.4679,5.1895,0.46835,-5.45,1.6467
-9.8458,-0.91617,2.0271,0.38712,0,-3.1345,2.1611e-16
-61.172,0.17747,-2.9409,0.62325,0,1.1898,-2.0755e-16
-6.6386,5.3204,-6.3262,0.79333,-1.1564,3.5537,-3.2184
-6.9424,-5.7739,5.3142,4.0922,0.85862,-2.2279,-1.7215
-6.6403,-3.799,3.0462,0.26264,-0.44907,-1.8079,2.6677
-6.5715,2.8389,-5.2554,-0.73676,-2.1821,-3.6224,5.4544
-6.8134,0.33729,-1.07,-0.0092249,-0.4563,-0.82373,6.5005
-6.7261,-3.3175,-0.71647,1.8374,0,-0.9982,-1.0223e-17
-6.603,4.7903,-3.6551,-1.73,-3.5475,5.2438,-1.4303
-6.3315,-5.4674,-3.7517,-1.0578,-1.0934,1.4432,-1.0286
-8.2714,2.7902,-12.77,2.9414,-3.5804e-16,3.6993,0
-40.024,-0.94973,-3.2001,-1.2097,-1.4544e-16,2.3059,0
-6.0897,0.2892,-2.3824,-2.9387,-1.093,6.0796,-4.2715
-6.3146,-5.3841,-1.891,0.9564,-0.7236,0.21187,1.1628
-6.3879,-4.4333,5.8476,-0.41242,1.4613,3.1371,-4.566
-6.9251,-2.682,6.7855,3.0385,-0.67572,-6.1016,2.5599
-6.797,0.65074,5.6016,-2.8076,2.314,-4.481,0.22739
-7.2132,4.482,-4.2839,-2.0238,4.248,6.5598,-5.2698
-8.514,0.73883,1.0573,0.97821,-1.3195e-16,-0.95857,0
-6.637,3.0367,-5.9663,1.0505,2.7271,3.9329,-0.17974
-6.3706,0.20528,-1.0686,-1.944,-4.8284,1.1023,-1.0096
-6.6053,-2.4206,-0.86536,-1.996,-5.2003,2.4434,5.4057
