-5.3933,3.0225,4.2892,4.5085
-5.1376,3.8289,-3.2146,-1.1468
-4.3248,2.7542,-0.63809,1.1058
-4.2767,-2.5465,2.9606,1.6663
-4.8071,-1.3649,3.3647,2.5022
-5.6402,-3.9767,1.7037,-5.1737
-4.7585,-1.1373,0.65978,-0.5472
-5.5582,-0.13597,-4.1104,0.84137
-4.7169,-1.0906,4.0272,-2.8885
-4.458,2.3326,0.28336,3.1905
-4.5099,-2.8138,3.7062,-4.0638
-5.0105,-3.375,-4.034,-4.0092
-4.8933,-0.63517,4.3461,-4.0018
-4.0663,1.2815,-3.5354,1.1294
-4.6678,0.52755,2.5537,-2.4032
-5.4063,-1.7928,4.2833,-4.4156
-5.102,-4.6043,4.9346,0.16774
-4.8091,-0.37763,3.9264,-4.6374
-6.1035,4.9132,-5.7909,5.9917
-6.3135,-5.5503,6.0654,-5.4981
-4.235,4.4544,3.1344,-0.22989
-4.8374,-0.47828,-0.45508,1.3731
-4.5213,-1.6432,-3.7558,3.4039
-5.6782,3.0076,-5.0936,5.3125
-4.9164,-4.9652,-4.6479,1.0532
-4.2994,-2.383,3.2642,1.2698
-4.5566,-3.7029,-1.8573,3.0399
-4.8209,-0.96709,-0.22248,-0.12025
-4.5346,-0.50181,-4.2118,2.2134
-4.4203,0.048459,-0.96115,0.78395
-4.7654,-1.0902,-4.2378,4.194
-4.4583,-2.4031,-0.1738,-0.24576
-5.1107,-1.4982,4.0038,-4.6408
-4.4839,1.1778,-0.060107,-0.30537
-4.3952,-3.4471,3.744,-3.6615
-5.4037,0.41978,0.38321,-0.12475
-4.9477,-3.8751,3.8054,-4.6743
-4.8236,-2.7767,3.6343,-3.4296
-4.9153,4.3051,-4.0464,-1.1794
-4.7795,-3.1219,-3.1948,-3.5056
-4.8846,0.80369,-3.4053,2.1786
-4.9307,2.9965,3.0559,0.38094
-5.2735,1.3006,-4.6029,5.2458
-4.8444,-0.87278,-3.1058,-0.40501
-4.2611,-2.6766,3.5456,-1.3528
-5.5531,-0.14592,-2.3813,0.87241
-4.6897,2.8964,-3.6784,3.5262
-4.3555,-2.7896,3.3897,-3.272
-4.987,-2.5908,-4.1657,4.6543
-4.7365,0.15802,-0.41342,0.32894
-4.9511,0.73984,0.59253,0.17173
-4.7456,1.7124,-0.37617,-0.67079
-4.7238,3.6916,-4.6446,1.9158
-6.5265,3.5156,-5.5933,5.8649
-6.0757,-5.0248,-3.4255,1.5543
-4.8024,-3.3256,4.0022,-4.3898
-5.6753,-0.37334,5.0785,-3.8501
-4.7689,1.7689,-0.23012,0.53711
-5.3417,-3.0018,1.2611,-2.9748
-5.1344,4.6436,-5.1496,-0.62061
-4.6088,1.1281,-0.51264,0.52316
-4.8233,-2.7638,3.6904,-4.2159
-4.8817,-4.7543,-1.1802,3.4281
-5.6492,5.606,-4.7264,-4.5374
-5.5584,5.4034,-5.3057,2.9364
-4.3275,2.9085,-0.94531,4.104
-4.5564,-1.5369,4.2979,-2.4383
-4.2172,0,2.2528e-06,-2.2486e-06
-4.4723,-2.1456,-0.19802,3.4141
-4.5337,2.6956,-4.1598,3.6883
-4.546,3.3761,0.15033,1.5936
-5.1559,3.8004,-2.5897,-2.2229
-4.0039,1.9438,-3.3698,2.9319
-4.6922,0.96082,0.37494,0.84517
-5.3043,-2.6815,4.8203,-4.8196
-5.1825,-0.36141,4.6247,-4.5389
-4.692,4.5218,2.4352,-3.0952
-6.0177,6.0116,3.7786,-5.8067
-4.9736,-3.4327,-2.7237,2.2333
-5.8911,1.918,-2.7083,2.5901
-6.2198,5.7943,-4.5944,3.422
-5.371,-0.79888,-3.7666,-4.1165
-4.6819,-4.6544,4.0668,-0.00022867
-5.094,-2.7189,4.5056,-4.6798
-6.3277,-2.0344,4.2409,-5.9653
-5.1301,4.1931,-4.4979,2.3667
-5.2471,2.8229,-1.1752,2.0703
-5.0447,-2.4108,-1.4071,-3.9356
-5.3772,-3.4045,3.4866,-4.283
-5.3037,2.5081,-4.3115,2.4442
-5.4396,-0.652,5.0274,-5.2572
-4.9255,-2.6687,4.3069,0.33365
-4.7821,2.6144,-3.7139,3.5852
-3.9612,-0.22499,0.45064,-0.8236
-5.438,1.5441,-5.1187,5.5327
-4.7536,-4.0502,-1.4214,-0.18887
-5.5445,-3.236,4.8821,-4.8892
-5.0242,5.5113,4.6743,-3.3996
-4.9601,-0.62293,3.9202,-4.137
-4.8046,0.43386,-4.666,4.7842
-4.3515,3.1755,-3.3915,-0.8616
-4.3557,-1.5232,4.089,-3.0184
-4.6049,1.153,3.6488,1.4993
-4.7829,0.68183,-1.7875,2.8359
-4.7232,2.3452,4.3513,-2.9549
-4.7313,-2.6166,-0.64478,1.9359
-4.7538,2.9208,-4.567,-0.68655
-5.2646,-4.105,0.89666,-2.6132
-7.2225,-0.86724,-6.9172,6.0484
-4.8693,1.259,-3.0715,1.7562
-4.6352,3.7351,2.9941,-2.305
-4.9155,-2.9334,4.805,-4.9436
-4.5674,-2.7745,4.4744,-3.084
-4.6918,-2.8738,-2.8211,0.67586
-4.8464,2.6442,-2.9673,0.41322
-4.376,-1.2537,-2.4461,-2.5805
-4.5678,-3.3006,3.6015,-2.485
-4.3781,1.2111,0.9312,-1.0481
-5.2606,-2.8895,5.0882,-5.4442
-4.4171,-2.9606,3.7609,-4.0035
-5.3229,3.7595,-0.68012,2.5254
-5.0493,0.1019,0.90187,-1.1123
-4.8009,-0.84651,4.3938,-4.4398
-4.8495,-2.6606,-0.18612,-3.3612
-4.5094,2.7224,3.2881,-2.8937
-4.7635,-0.3112,1.5003,-2.9823
-6.1194,3.7804,-6.0437,1.8782
-5.1817,4.0931,-4.8505,0.14719
-4.327,-2.014,0.89558,2.7377
-5.0739,0.16153,-1.159,3.392
-5.1961,4.8575,-4.2168,4.7442
-5.4454,-4.4547,2.4183,-2.7178
-5.0173,2.8041,-2.6049,4.6828
-4.9659,-2.4408,4.3785,-4.7087
-4.9904,2.8289,-3.6657,3.5367
-5.2172,-4.5937,5.0791,-4.5916
-4.7711,1.84,-3.599,3.4029
-4.4211,4.607,3.3934,1.0239
-4.6115,-2.9266,-0.39329,2.7345
-4.3024,-2.5814,3.0102,-1.605
-5.3351,3.1235,-4.136,4.4691
-4.9889,-3.0861,1.3916,-3.3151
-4.613,2.0146,-2.062,2.2819
-4.513,-2.9651,2.6691,-2.949
-4.6313,1.8496,-1.3548,3.9217
-4.8055,-4.6385,0.14689,-0.23555
-5.4319,-4.4224,4.9972,-5.3059
-5.3234,-2.1232,-0.91625,3.3866
-5.1708,0.28898,4.7597,-1.5226
-4.9839,-3.1096,0.62452,-0.12956
-4.8002,-4.3513,-3.4406,3.1107
-5.3651,1.8777,4.4306,-1.8246
-4.9412,4.241,-4.3532,3.4809
-4.5947,-0.50163,4.0159,-4.3033
-4.92,-2.7746,4.7541,-3.853
-4.7965,-1.0174,2.1746,0.1826
-4.1696,-0.18271,-2.2353,2.484
-4.4955,-2.2798,3.1437,-3.2822
-4.6744,-4.5585,-0.13135,0.79429
-4.7845,-0.66294,-1.7689,-0.27843
-4.905,3.1104,-2.0824,-0.63733
-5.0351,-3.7019,4.3477,-4.9853
-4.8701,3.2279,1.8702,-0.61078
-5.4571,-4.8091,5.2206,-5.3527
-4.9031,-3.2111,2.9074,-2.8118
-4.9287,2.3629,0.42188,-2.0443
-5.3536,2.7474,4.9565,4.3897
-5.4562,-1.0891,-3.6748,3.5508
-5.4365,-0.70189,-0.12233,2.0618
-4.8494,-3.4414,4.5406,-3.6065
-4.3503,-2.2865,3.4662,-3.9922
-5.3754,0.21684,-5.1715,4.5622
-4.5358,-2.3825,4.0961,-2.5428
-4.8854,4.9148,0.58782,2.9312
-5.0464,2.2102,-3.0645,3.0666
-5.7169,0.31296,3.2409,-3.7151
-4.8649,-1.6351,3.9039,1.7028
-4.5687,-2.4914,2.8211,-0.57589
-5.2955,0.17661,4.5891,-2.387
-5.1161,-1.4192,-3.7944,0.86335
-4.5416,4.3069,-4.8084,4.6249
-5.4003,2.4417,-5.3254,0.75604
-5.5955,-5.1551,5.5129,-4.2643
-4.5783,0.94995,-2.6238,-0.81406
-4.6292,1.7917,-4.0401,2.0938
-4.5871,-2.9271,3.8431,-4.5504
-4.2139,0.56284,2.7364,2.0994
-4.9374,-3.0277,0.28062,-3.2452
-4.9987,-2.4948,3.8365,-4.4356
-4.3992,-1.1987,3.8284,-3.922
-4.6724,-3.1015,2.6257,-2.6594
-4.1616,2.5512,-3.353,3.6913
-5.0971,-2.9787,4.7822,-4.929
-4.5916,-0.47402,4.1227,-3.7535
-4.6924,-1.9609,3.2287,-1.4229
-5.0429,2.1129,-3.2899,3.3576
-4.9702,-3.7435,3.7643,2.4379
-5.036,1.727,-3.7959,3.535
-4.716,-3.8087,3.7537,-4.1135
-4.9462,-1.8618,1.5986,-0.40258
-5.2191,1.8791,-4.4496,2.5245
-5.4245,3.7193,-4.9072,3.763
-4.5603,-2.8488,0.62028,-1.3198
-5.2496,4.1849,-0.9875,2.3011
-4.4832,0.2561,-2.8576,2.9161
-4.8184,-0.34897,0.97416,-2.8185
-4.339,4.3479,-3.8857,2.2584
-5.5332,-1.3338,4.5717,-5.0179
-4.5116,1.9378,3.4997,4.2569
-4.9614,2.4032,-3.613,0.87146
-4.9304,-0.52945,4.5321,-1.6297
-4.2387,-0.10796,0.85634,-0.40207
-5.5961,-2.3174,5.4653,-4.1605
-5.314,2.2656,-5.345,-0.54474
-4.4333,4.789,2.9362,-2.8928
-5.1512,-2.8638,4.5139,-4.7498
-4.5794,4.1999,-4.3132,3.717
-5.0173,4.7366,-3.5263,4.3805
-4.1961,0.16803,4.019,-3.0836
-4.1637,-0.81097,-3.1951,-4.0557
-4.7257,-2.9357,4.7295,-0.37495
-4.0136,1.4636,-2.5118,2.0062
-5.0134,2.6371,-3.1991,2.3481
-4.907,-1.4306,3.8072,-4.5804
-4.625,-0.052223,-0.67695,1.313
-4.8606,-0.033625,0.29752,-0.22658
-5.9027,5.9312,1.9547,-4.0067
-6.7196,-3.378,5.4361,-1.7778
-5.3104,2.1191,-4.1763,3.766
-5.055,-4.0537,4.5963,-4.0521
-4.8046,2.6373,-3.7476,2.7409
-4.9825,4.5392,-2.7736,3.4811
-4.4131,1.8079,-4.1271,0.16391
-5.9485,2.1006,0.032853,-4.0706
-4.3207,-4.3667,-1.0536,2.9059
-4.8322,3.3755,-3.4019,2.5307
-5.7009,1.6363,-5.6372,1.3836
-4.7578,-3.2581,1.1894,-3.2999
-4.7152,-1.1156,2.8113,-1.6508
-4.6013,1.7708,-2.6018,-2.1601
-4.3022,2.2595,2.1763,1.6349
-4.5232,2.7204,2.0437,-3.0583
-5.2047,-4.2045,4.0316,-1.4516
-4.3764,0.35565,0.40985,-0.65537
-5.1276,-3.6353,3.3829,-3.4642
-4.847,0.15826,-4.426,4.3706
-4.5799,-2.2596,3.291,-3.7334
-4.3979,-2.9517,-0.27047,-1.5454
-5.2613,1.5325,-3.4768,2.6229
-4.6412,-1.4417,4.5085,-3.8697
-5.236,0,-6.3476e-07,5.8139e-07
-4.4314,2.7527,-2.4268,2.1741
-5.1516,-0.78369,4.8184,-4.104
-4.2292,3.6947,-4.2686,2.719
-4.8267,1.3762,3.4185,-3.9505
-4.6847,-3.7496,3.8103,-4.5018
-5.0091,0.95111,-0.34369,0.43047
-4.9965,1.9777,-4.3957,4.0716
-5.1653,-0.84042,4.3922,-2.8105
-4.3638,3.5445,-4.3839,-0.7409
-4.4037,-2.8065,4.2382,-4.2515
-4.6848,3.9809,-4.3211,1.5584
-5.7984,-2.8174,4.1925,-4.0963
-5.3761,3.1112,0.65869,0.9829
-4.2162,0.29438,2.6595,-0.16467
-4.5545,2.9935,-4.0002,3.5457
-5.4783,-4.0826,-0.45532,0.5985
-5.3428,0.68839,-1.1036,-2.0102
-4.6088,1.0627,-3.3959,2.4158
-5.0785,4.1396,0.38907,-0.29797
-4.9722,2.4772,-4.7037,1.8437
-4.9523,-4.1115,4.8859,-2.0252
-4.7521,3.5369,4.0197,-3.957
-6.3128,1.995,-5.6343,5.8278
-5.9293,2.6376,5.3316,2.447
-5.4529,-5.092,3.2215,-1.5457
-4.6957,-5.0822,-1.6455,2.4526
-4.5145,-2.4906,4.2638,-3.923
-4.4762,2.2091,-3.994,4.11
-4.8338,-2.3532,3.8555,-3.9679
-5.4769,-2.1919,-4.2284,4.7431
-4.9463,-3.9101,3.4844,-4.0976
-4.9723,-4.3234,-0.12484,-0.41851
-4.0188,-0.067358,-1.6605,0.53471
-4.5057,2.9795,-4.048,4.3196
-4.4891,-3.8752,2.3131,0.85148
-5.5043,3.2765,-4.8845,5.0475
-4.7594,-4.341,4.2971,-1.0558
-5.3116,-0.32833,1.2677,-2.2126
-5.0037,2.1663,-3.0177,0.41043
-4.7649,3.176,-4.6892,3.7821
-4.7792,-2.1625,3.8999,-4.1659
-4.3974,-1.1745,-4.1898,-1.9156
-5.2695,3.1979,-2.6003,4.4841
-5.4181,3.5531,-5.1259,0.41853
-5.4525,4.8275,-5.5323,1.0454
-4.2342,-2.5323,4.2086,2.7192
-4.8434,-3.8758,-2.0719,-4.6689
-4.9619,-3.4318,-4.5896,0.14692
-5.1091,-1.1272,4.4007,3.8866
-5.0874,0.13847,0.53592,-0.4505
-5.9609,5.6272,-5.2988,4.6306
-4.6401,-2.4121,1.9812,-1.4479
-4.8558,-1.6222,-4.1314,-0.066482
-4.9597,3.1133,-4.5173,4.7225
-4.7954,-4.0961,-2.4702,3.3859
-5.182,-4.0134,-0.69717,-3.6379
-4.3911,-3.4998,-3.6668,0.4988
-4.0942,0.38304,-0.61603,1.6068
-5.2159,4.4975,1.9243,-5.1662
-5.8182,-0.44147,4.6314,3.6579
-4.946,-0.51666,4.0132,-4.1599
-4.1431,-1.1684,1.9463,-2.0391
-4.1807,-1.4077,3.6112,-2.2355
-5.3046,-3.8205,0.10089,-0.31717
-4.811,2.9881,-4.6288,3.9095
-4.9029,3.255,-0.51313,-1.5297
-4.8001,-0.25528,-0.36707,0.47134
-4.7683,-0.20646,1.4077,0.94221
-4.7024,0.13031,4.4076,2.8993
-4.7209,3.0697,-2.6043,2.4677
-5.1824,1.6795,4.4711,-4.6179
-5.2102,3.8245,4.4548,-4.1325
-5.2289,1.6841,3.8666,-3.9834
-4.4836,0.043395,-3.4427,0.7752
-4.483,2.5383,-4.1028,-3.3194
-5.2281,0.76574,-4.1112,4.3395
-4.4829,0.81923,-1.5748,1.6523
-4.8816,-4.2132,4.663,-3.2869
-4.2682,2.747,2.5522,-1.589
-4.823,3.61,-4.8233,5.147
-5.279,-4.3448,4.1394,4.0354
-5.6317,-0.12717,5.0807,-5.2687
-5.2854,-3.5654,4.3375,-4.0653
-4.4919,-1.4185,2.689,-1.303
-4.6365,-3.889,4.437,-1.1629
-4.7053,-0.85294,-1.2035,1.5663
-4.6726,3.3548,-4.255,4.0036
-5.322,2.5627,2.1746,1.9876
-4.8694,2.8995,4.2255,-4.5483
-4.8979,-0.80434,-2.3208,4.2522
-5.3913,-2.6793,1.1581,-2.3201
-5.1639,2.8958,4.5234,-3.6467
-4.9242,-2.9263,5.001,3.9229
-5.514,1.9608,-5.384,4.9952
-5.1713,-3.7677,-4.3902,4.2758
-4.733,-1.8436,-0.27436,-3.8841
-5.3206,-3.7178,3.6451,-1.4457
-5.4227,4.1169,-3.1442,2.5025
-4.8855,-2.218,4.4395,-3.654
-4.5834,2.2063,-3.0208,2.6861
-6.0786,-0.97072,3.0533,-2.5879
-4.933,-3.5301,1.9576,-3.2892
-4.8415,3.6408,-3.1113,4.9059
-6.8035,-1.5564,2.7526,4.3095
-4.2524,-2.2983,-3.693,-2.7432
-4.5195,-0.56888,3.7847,-4.2389
-4.8006,-2.8644,4.2395,-2.9816
-5.2788,-1.7345,4.7261,-4.7366
-4.3992,-1.3318,-3.7614,3.5557
-4.9661,-4.0382,5.2537,-5.3213
-4.5835,4.0035,1.1799,2.9174
-4.272,-1.9792,1.8614,-3.2794
-6.1307,5.5633,-6.258,-0.91838
-4.9296,-4.1406,4.595,-1.7362
-4.9335,0.53081,-0.95638,1.0075
-4.6784,-4.2804,-1.2804,4.3286
-4.9986,-4.2534,4.1098,-4.3762
-5.189,3.0619,4.1971,-4.5898
-5.1189,-2.6192,3.909,-3.1894
-4.6273,-0.43063,2.675,-1.0667
-4.4828,-2.7424,3.6243,-3.5752
-4.7409,2.1738,3.4256,4.4468
-4.2299,-2.117,3.9869,-3.648
-4.5039,-1.6153,3.7294,-3.8848
-5.065,-4.1575,1.2552,-2.4831
-6.1182,-0.4627,-4.2513,5.2611
-4.0431,2.3835,-2.5625,1.039
-5.1877,-0.046676,-3.5881,4.4346
-5.2048,-4.4702,3.3673,-5.0365
-4.6199,4.4135,-3.7578,1.8935
-4.2888,-1.3247,2.4341,-1.7393
-5.7794,-2.8508,5.7142,-0.54608
-5.2223,2.2389,4.0332,-3.4173
-4.7495,-0.97958,-3.4701,4.0337
-4.7811,3.6237,-4.725,1.865
-5.1049,-1.0137,3.2527,-1.3483
-4.7814,0.26739,-2.4486,2.4855
-6.2728,4.024,-5.8399,5.9217
-5.1185,2.0627,-3.6675,2.6654
-5.0083,-0.4339,-1.5092,1.1975
-5.4233,-3.4658,-0.71337,-0.18691
-5.2013,-4.7939,4.7497,-1.8535
-4.4316,1.2031,3.9162,-1.0111
-4.5672,-1.5756,-3.4202,0.9894
-4.5684,4.2518,3.1363,-1.3441
-4.6001,-1.984,3.1135,-3.2933
-4.8625,1.0273,-4.6655,3.5873
-4.6288,4.693,-0.80937,-1.9026
-4.7973,4.6141,-4.4944,-0.17541
-4.5115,-2.801,3.716,-2.8311
-4.9193,-3.6242,4.6692,-3.2328
-4.8272,-0.96219,3.3147,-3.5046
-4.6054,-2.1504,4.0707,-4.3202
-4.8733,-4.4899,4.2955,-0.67796
-3.8155,-2.7563,0.99567,-1.3546
-5.3684,1.4436,-3.662,3.9091
-4.8155,-0.40048,1.4538,-2.523
-4.7666,1.5599,-0.10342,-2.8454
-5.0293,3.5163,-5.0076,4.1037
-4.5357,-4.6412,5.1085,-5.4631
-4.5746,-3.0804,3.7369,0.52931
-4.873,-1.9936,4.0909,-4.1405
-5.0643,-4.3118,3.5454,-2.2262
-4.7095,-1.379,3.0878,-3.4815
-5.3897,-4.4816,4.657,-2.289
-5.0566,0.77892,-1.9784,2.0586
-4.4094,-3.7931,-3.9872,0.9654
-5.5442,-5.1054,4.7494,-4.8313
-4.5195,4.6723,3.083,-3.1586
-4.186,-1.9402,3.7906,-3.9674
-4.4365,3.4113,-4.3914,3.6843
-4.0982,2.048,-3.032,3.254
-4.4601,-2.6745,3.6504,0.93814
-4.7015,-1.9129,3.8953,-3.277
